DS,Trig_Num,Ht,YYYY-MM-DD,hh:mm:ss,Dr,Speed,Wb,Hdwy,Gap,Ax,Gp,Rh,Cl,Nm,Vehicle
1,00006b7b,4,2023-11-6,22:44:49,N0,69.95,3.07,61.2,60.5,2,2,1.0,2,00000010,SV
1,00006b7f,4,2023-11-6,22:45:20,N0,91.7,3.01,31.8,31.7,2,2,1.0,2,00000010,SV
1,00006b83,4,2023-11-6,22:48:00,N0,91.53,2.64,160.0,159.9,2,2,1.0,2,00000010,SV
1,00006b87,13,2023-11-6,22:48:35,N0,87.48,3.4,34.3,34.2,2,2,0.92,2,00003010,SV
1,00006b87,13,2023-11-6,22:48:35,N0,87.48,3.4,0.0,0.0,2,2,0.92,2,00003010,SV
1,00006b87,13,2023-11-6,22:48:35,N0,87.48,3.4,0.0,0.0,2,2,0.92,2,00003010,SV
1,00006b94,4,2023-11-6,22:49:34,N0,82.14,2.54,59.8,59.0,2,2,1.0,2,00000020,SV
1,00006b98,6,2023-11-6,22:49:35,N0,79.32,4.06,0.8,0.7,3,2,1.0,5,00000020,TB3
1,00006b9e,4,2023-11-6,22:49:37,N0,78.47,2.81,1.7,1.6,2,2,1.0,2,00000010,SV
1,00006ba2,4,2023-11-6,22:49:48,N0,84.6,2.54,11.0,10.8,2,2,1.0,2,00000010,SV
1,00006ba6,4,2023-11-6,22:52:53,N0,97.17,2.92,185.4,185.3,2,2,1.0,2,00000010,SV
1,00006baa,4,2023-11-6,22:57:32,N0,72.59,2.52,278.4,278.3,2,2,1.0,2,00000010,SV
1,00006bae,4,2023-11-6,22:58:28,N0,76.78,2.6,56.3,56.2,2,2,1.0,2,00000010,SV
1,00006bb2,4,2023-11-6,22:58:51,N0,80.05,3.0,23.0,22.8,2,2,1.0,2,00000010,SV
1,00006bb6,18,2023-11-6,22:59:29,N0,91.57,16.99,37.9,37.7,9,4,1.0,11,00000010,BD
1,00006bc8,4,2023-11-6,22:59:45,N0,77.0,2.81,16.0,15.4,2,2,1.0,2,00000010,SV
1,00006bcc,4,2023-11-6,23:01:03,N0,87.51,2.76,78.5,78.4,2,2,1.0,2,00000010,SV
1,00006bd0,4,2023-11-6,23:03:31,N0,91.7,2.87,147.9,147.8,2,2,1.0,2,00000010,SV
1,00006bd4,4,2023-11-6,23:04:36,N0,123.57,2.84,64.5,64.4,2,2,1.0,2,00000010,SV
1,00006bd8,4,2023-11-6,23:07:10,N0,92.79,2.7,154.1,154.1,2,2,1.0,2,00000010,SV
1,00006bdc,4,2023-11-6,23:15:01,N0,81.92,2.9,471.5,471.4,2,2,1.0,2,00000010,SV
1,00006be0,4,2023-11-6,23:17:30,N0,83.92,2.86,148.4,148.3,2,2,1.0,2,00000020,SV
1,00006be4,4,2023-11-6,23:17:34,N0,90.09,2.95,3.6,3.5,2,2,1.0,2,00000010,SV
1,00006be8,4,2023-11-6,23:17:51,N0,116.37,2.73,17.4,17.2,2,2,1.0,2,00000010,SV
1,00006bec,4,2023-11-6,23:20:16,N0,100.05,3.08,145.2,145.1,2,2,1.0,2,00000010,SV
1,00006bf0,4,2023-11-6,23:27:21,N0,78.17,2.27,424.5,424.3,2,2,1.0,2,00000010,SV
1,00006bf4,16,2023-11-6,23:31:23,N0,90.32,22.73,242.9,242.8,8,4,1.0,11,00000010,BD
1,00006c04,4,2023-11-6,23:34:28,N0,113.45,2.67,184.6,183.7,2,2,1.0,2,00000010,SV
1,00006c08,4,2023-11-6,23:36:47,N0,86.01,3.04,138.7,138.6,2,2,1.0,2,00000010,SV
1,00006c0c,8,2023-11-6,23:38:17,N0,74.92,15.43,90.7,90.5,4,4,1.0,8,00000010,ART4
1,00006c14,6,2023-11-6,23:40:36,N0,87.71,8.09,138.6,137.9,3,3,1.0,3,00000010,SVT
1,00006c1a,4,2023-11-6,23:42:29,N0,94.6,2.89,113.0,112.7,2,2,1.0,2,00000010,SV
1,00006c1e,8,2023-11-6,23:42:42,N0,74.44,12.43,13.4,13.3,4,3,1.0,8,00000010,ART4
1,00006c26,4,2023-11-6,23:44:21,N0,115.1,2.96,98.5,97.9,2,2,1.0,2,00000010,SV
1,00006c2a,4,2023-11-6,23:45:19,N0,95.9,2.4,58.0,57.9,2,2,1.0,2,00000020,SV
1,00006c2e,4,2023-11-6,23:45:23,N0,99.89,2.62,3.7,3.6,2,2,1.0,2,00000010,SV
1,00006c32,4,2023-11-6,23:47:44,N0,95.52,2.79,141.6,141.5,2,2,1.0,2,00000010,SV
1,00006c36,4,2023-11-6,23:55:13,N0,75.43,2.95,449.2,449.0,2,2,1.0,2,00000010,SV
1,00006c3a,4,2023-11-6,23:55:27,N0,89.7,2.96,13.4,13.2,2,2,1.0,2,00000010,SV
1,00006c3e,4,2023-11-6,23:56:30,N0,92.52,2.78,63.4,63.3,2,2,1.0,2,00000010,SV
1,00006c42,4,2023-11-6,23:58:30,N0,91.98,2.76,120.1,120.0,2,2,1.0,2,00000010,SV
1,00006c46,6,2023-11-7,00:04:37,N0,73.55,8.15,366.6,366.5,3,3,1.0,3,00000010,SVT
1,00006c4c,6,2023-11-7,00:08:29,N0,96.93,5.61,231.7,231.3,3,2,1.0,5,00000010,TB3
1,00006c52,4,2023-11-7,00:09:24,N0,73.65,2.97,54.8,54.6,2,2,1.0,2,00000010,SV
1,00006c56,4,2023-11-7,00:15:50,N0,96.11,5.04,386.6,386.4,2,2,1.0,4,00000010,TB2
1,00006c5a,4,2023-11-7,00:15:57,N0,95.82,2.6,7.2,7.0,2,2,1.0,2,00000010,SV
1,00006c5e,4,2023-11-7,00:17:06,N0,103.03,2.63,68.9,68.8,2,2,1.0,2,00000010,SV
1,00006c62,4,2023-11-7,00:18:32,N0,96.38,2.95,85.4,85.3,2,2,1.0,2,00000010,SV
1,00006c66,4,2023-11-7,00:25:18,N0,75.81,2.71,406.3,406.2,2,2,1.0,2,00000010,SV
1,00006c6a,4,2023-11-7,00:26:27,N0,93.23,6.9,69.5,69.3,2,2,1.0,4,00000010,TB2
1,00006c6e,4,2023-11-7,00:36:13,N0,102.36,2.76,585.9,585.6,2,2,1.0,2,00000010,SV
1,00006c72,10,2023-11-7,00:38:51,N0,86.15,13.43,157.3,157.2,5,3,1.0,9,00000010,ART5
1,00006c7c,4,2023-11-7,00:44:54,N0,111.05,3.0,363.0,362.4,2,2,1.0,2,00000010,SV
1,00006c80,4,2023-11-7,00:52:56,N0,88.69,3.1,482.3,482.2,2,2,1.0,2,00000010,SV
1,00006c84,4,2023-11-7,00:56:52,N0,90.2,2.12,236.3,236.2,2,2,1.0,2,00000010,SV
1,00006c88,4,2023-11-7,01:10:57,N0,79.97,2.96,844.5,844.4,2,2,1.0,2,00000010,SV
1,00006c8c,4,2023-11-7,01:11:28,N0,87.87,2.43,31.5,31.4,2,2,1.0,2,00000010,SV
1,00006c90,4,2023-11-7,01:18:43,N0,89.28,3.07,434.5,434.4,2,2,1.0,2,00000010,SV
1,00006c94,6,2023-11-7,01:26:12,N0,83.18,7.51,449.2,449.1,3,2,1.0,5,00000010,TB3
1,00006c9a,4,2023-11-7,01:42:55,N0,112.31,2.76,1003.3,1002.9,2,2,1.0,2,00000010,SV
1,00006c9e,4,2023-11-7,01:51:39,N0,74.53,2.44,524.1,524.0,2,2,1.0,2,00000010,SV
1,00006ca2,4,2023-11-7,02:05:58,N0,97.76,5.06,859.2,859.1,2,2,1.0,4,00000010,TB2
1,00006ca6,12,2023-11-7,02:27:16,S0,83.77,15.34,16974.0,16974.0,6,3,1.0,10,00000010,ART6
1,00006cb2,4,2023-11-7,02:33:48,N0,96.1,2.84,1669.5,1669.3,2,2,1.0,2,00000010,SV
1,00006cb6,4,2023-11-7,02:35:26,N0,108.72,2.55,98.5,98.4,2,2,1.0,2,00000010,SV
1,00006cba,4,2023-11-7,02:36:50,N0,81.71,5.21,83.4,83.3,2,2,1.0,4,00000010,TB2
1,00006cbe,16,2023-11-7,02:47:38,N0,80.02,22.96,648.0,647.7,8,4,1.0,11,00000010,BD
1,00006cce,12,2023-11-7,03:01:54,N0,91.77,12.62,856.5,855.5,6,4,1.0,10,00000010,ART6
1,00006cda,4,2023-11-7,03:05:03,N0,72.51,2.59,188.6,188.2,2,2,1.0,2,00000010,SV
1,00006cde,4,2023-11-7,03:30:58,N0,83.02,4.99,1555.2,1555.1,2,2,1.0,4,00000010,TB2
1,00006ce2,4,2023-11-7,03:38:40,N0,103.72,2.66,462.2,462.0,2,2,1.0,2,00000010,SV
1,00006ce6,4,2023-11-7,03:40:17,N0,89.17,2.83,97.0,96.9,2,2,1.0,2,00000010,SV
1,00006cea,12,2023-11-7,03:51:30,N0,67.14,19.03,673.0,672.9,6,4,1.0,10,00000010,ART6
1,00006cf6,4,2023-11-7,03:55:52,N0,116.83,2.92,261.9,260.9,2,2,1.0,2,00000010,SV
1,00006cfa,4,2023-11-7,04:11:54,N0,94.14,3.51,961.5,961.4,2,2,1.0,4,00000010,TB2
1,00006cfe,4,2023-11-7,04:12:04,N0,92.83,3.08,10.5,10.4,2,2,1.0,2,00000010,SV
1,00006d02,18,2023-11-7,04:14:16,N0,91.24,16.22,131.2,131.1,9,4,1.0,11,00000010,BD
1,00006d14,6,2023-11-7,04:22:40,N0,91.28,11.97,504.1,503.4,3,3,1.0,7,00000010,ART3
1,00006d1a,4,2023-11-7,04:22:57,N0,107.46,3.16,17.3,16.8,2,2,1.0,2,00000010,SV
1,00006d1e,4,2023-11-7,04:23:40,N0,102.76,2.77,42.8,42.7,2,2,1.0,2,00000010,SV
1,00006d22,4,2023-11-7,04:30:11,N0,84.33,3.44,390.8,390.7,2,2,1.0,4,00000010,TB2
1,00006d26,4,2023-11-7,04:30:30,N0,80.35,4.36,19.5,19.3,2,2,1.0,4,00000010,TB2
1,00006d2a,4,2023-11-7,04:31:39,N0,90.76,3.12,68.4,68.3,2,2,1.0,2,00000010,SV
1,00006d2e,4,2023-11-7,04:32:45,N0,98.82,3.14,66.0,65.9,2,2,1.0,2,00000010,SV
1,00006d32,4,2023-11-7,04:36:43,N0,95.29,2.48,238.4,238.3,2,2,1.0,2,00000010,SV
1,00006d36,4,2023-11-7,04:36:52,N0,103.47,2.78,9.2,9.1,2,2,1.0,2,00000010,SV
1,00006d3a,4,2023-11-7,04:38:49,N0,88.07,2.93,116.7,116.6,2,2,1.0,2,00000010,SV
1,00006d3e,6,2023-11-7,04:41:25,N0,93.47,6.91,155.7,155.6,3,3,1.0,3,00000010,SVT
1,00006d44,10,2023-11-7,04:46:11,N0,69.68,10.73,286.7,286.4,5,3,1.0,9,00000010,ART5
1,00006d4e,4,2023-11-7,04:46:23,N0,83.44,2.71,11.3,10.7,2,2,1.0,2,00000010,SV
1,00006d52,4,2023-11-7,04:47:28,N0,86.65,2.96,65.9,65.8,2,2,1.0,2,00000010,SV
1,00006d56,4,2023-11-7,04:50:48,N0,93.86,4.52,199.7,199.5,2,2,1.0,4,00000010,TB2
1,00006d5a,4,2023-11-7,05:10:10,N0,87.98,2.73,1162.1,1161.9,2,2,1.0,2,00000010,SV
1,00006d5e,4,2023-11-7,05:10:43,N0,86.62,3.08,32.6,32.5,2,2,1.0,2,00000010,SV
1,00006d62,4,2023-11-7,05:11:46,N0,92.01,2.77,63.1,63.0,2,2,1.0,2,00000010,SV
1,00006d66,4,2023-11-7,05:12:59,N0,88.77,2.51,73.4,73.3,2,2,1.0,2,00000010,SV
1,00006d6a,4,2023-11-7,05:14:17,N0,91.15,2.89,77.2,77.1,2,2,1.0,2,00000010,SV
1,00006d6e,4,2023-11-7,05:16:04,N0,78.89,2.53,107.1,107.0,2,2,1.0,2,00000010,SV
1,00006d72,4,2023-11-7,05:16:52,N0,83.14,2.98,48.1,47.9,2,2,1.0,2,00000010,SV
1,00006d76,4,2023-11-7,05:19:47,N0,98.83,3.18,174.8,174.7,2,2,1.0,2,00000010,SV
1,00006d7a,8,2023-11-7,05:20:37,N0,84.48,13.28,50.7,50.5,4,3,1.0,8,00000010,ART4
1,00006d82,4,2023-11-7,05:21:22,N0,115.83,2.76,44.7,44.1,2,2,1.0,2,00000010,SV
1,00006d86,4,2023-11-7,05:22:54,N0,127.57,2.79,91.7,91.7,2,2,1.0,2,00000010,SV
1,00006d8a,10,2023-11-7,05:23:57,N0,76.97,9.64,63.4,63.3,5,3,1.0,9,00000010,ART5
1,00006d94,12,2023-11-7,05:24:28,N0,93.68,11.55,30.8,30.4,6,3,1.0,10,00000010,ART6
1,00006da0,4,2023-11-7,05:25:02,N0,97.45,1.54,34.4,34.0,2,1,1.0,1,00000010,MC
1,00006da4,4,2023-11-7,05:26:23,N0,118.91,2.72,80.4,80.3,2,2,1.0,2,00000010,SV
1,00006da8,4,2023-11-7,05:28:18,N0,94.85,3.07,115.1,115.0,2,2,1.0,2,00000010,SV
1,00006dac,4,2023-11-7,05:29:46,N0,78.32,3.51,88.7,88.5,2,2,1.0,4,00000010,TB2
1,00006db0,4,2023-11-7,05:30:13,N0,90.06,4.97,26.5,26.3,2,2,1.0,4,00000010,TB2
1,00006db4,4,2023-11-7,05:34:16,N0,99.06,2.92,242.7,242.5,2,2,1.0,2,00000010,SV
1,00006db8,4,2023-11-7,05:35:07,N0,105.9,2.26,50.9,50.8,2,2,1.0,2,00000010,SV
1,00006dbc,4,2023-11-7,05:36:15,N0,88.3,2.85,68.7,68.6,2,2,1.0,2,00000020,SV
1,00006dc0,4,2023-11-7,05:36:17,N0,85.63,2.59,2.1,2.0,2,2,1.0,2,00000010,SV
1,00006dc4,4,2023-11-7,05:37:40,N0,82.43,2.46,82.8,82.7,2,2,1.0,2,00000020,SV
1,00006dc8,10,2023-11-7,05:37:43,N0,82.45,13.84,3.3,3.2,6,3,0.8,10,00000010,ART6
1,00006dd2,4,2023-11-7,05:37:56,N0,100.01,3.14,12.1,11.5,2,2,1.0,2,00000010,SV
1,00006dd6,4,2023-11-7,05:39:33,N0,77.11,2.89,97.8,97.7,2,2,1.0,2,00000010,SV
1,00006dda,4,2023-11-7,05:40:18,N0,92.23,2.57,44.2,44.1,2,2,1.0,2,00000010,SV
1,00006dde,4,2023-11-7,05:41:16,N0,96.78,2.5,58.0,57.9,2,2,1.0,2,00000010,SV
1,00006de2,4,2023-11-7,05:41:57,N0,94.08,2.97,41.5,41.4,2,2,1.0,2,00000010,SV
1,00006de6,4,2023-11-7,05:43:09,N0,90.35,2.95,72.0,71.8,2,2,1.0,2,00000010,SV
1,00006dea,8,2023-11-7,05:43:31,N0,82.0,6.83,22.3,22.2,4,2,1.0,6,00000010,T4
1,00006df2,8,2023-11-7,05:44:02,N0,82.01,6.37,30.9,30.6,4,2,1.0,6,00000010,T4
1,00006dfa,4,2023-11-7,05:44:10,N0,82.85,3.11,7.6,7.3,2,2,1.0,2,00000010,SV
1,00006dfe,8,2023-11-7,05:44:38,N0,77.07,6.43,28.6,28.4,4,2,1.0,6,00000020,T4
1,00006e06,7,2023-11-7,05:44:42,N0,76.21,6.42,3.9,3.6,4,2,0.86,6,00080020,T4
1,00006e0d,4,2023-11-7,05:44:44,N0,77.72,2.57,1.7,1.4,2,2,1.0,2,00000020,SV
1,00006e11,4,2023-11-7,05:44:45,N0,78.49,2.55,1.5,1.4,2,2,1.0,2,00000020,SV
1,00006e15,12,2023-11-7,05:44:49,N0,74.18,11.75,3.6,3.5,6,3,1.0,10,00000010,ART6
1,00006e21,4,2023-11-7,05:45:08,N0,95.81,2.6,18.7,18.1,2,2,1.0,2,00000010,SV
1,00006e25,4,2023-11-7,05:45:16,N0,86.51,3.53,8.2,8.1,2,2,1.0,4,00000010,TB2
1,00006e29,4,2023-11-7,05:46:19,N0,91.45,2.81,62.7,62.5,2,2,1.0,2,00000010,SV
1,00006e2d,4,2023-11-7,05:46:54,N0,86.41,2.9,35.0,34.9,2,2,1.0,2,00000010,SV
1,00006e31,8,2023-11-7,05:48:43,N0,74.33,6.54,109.1,109.0,4,2,1.0,6,00000010,T4
1,00006e39,4,2023-11-7,05:48:57,N0,87.4,3.1,14.7,14.3,2,2,1.0,2,00000010,SV
1,00006e3d,4,2023-11-7,05:50:37,N0,91.17,3.05,99.0,98.9,2,2,1.0,2,00000010,SV
1,00006e41,4,2023-11-7,05:50:52,N0,85.4,3.48,15.7,15.6,2,2,1.0,4,00000010,TB2
1,00006e45,4,2023-11-7,05:51:40,N0,90.7,2.93,48.0,47.9,2,2,1.0,2,00000010,SV
1,00006e49,4,2023-11-7,05:53:20,N0,113.67,2.77,100.1,100.0,2,2,1.0,2,00000010,SV
1,00006e4d,4,2023-11-7,05:53:34,N0,79.87,3.15,13.8,13.7,2,2,1.0,2,00000010,SV
1,00006e51,4,2023-11-7,05:53:52,N0,114.31,2.92,18.0,17.9,2,2,1.0,2,00000010,SV
1,00006e55,4,2023-11-7,05:54:32,N0,76.09,1.9,39.3,39.3,2,1,1.0,2,00000010,SV
1,00006e59,4,2023-11-7,05:55:40,N0,95.98,2.51,68.5,68.4,2,2,1.0,2,00000010,SV
1,00006e5d,4,2023-11-7,05:55:51,N0,88.68,2.45,10.5,10.4,2,2,1.0,2,00000020,SV
1,00006e61,4,2023-11-7,05:55:52,N0,87.47,2.96,1.5,1.4,2,2,1.0,2,00000010,SV
1,00006e65,8,2023-11-7,05:56:12,N0,84.84,9.79,20.2,20.0,4,3,1.0,8,00000010,ART4
1,00006e6d,4,2023-11-7,05:56:33,N0,86.64,2.74,20.3,19.9,2,2,1.0,2,00000010,SV
1,00006e71,6,2023-11-7,05:57:05,N0,80.17,4.84,32.1,32.0,3,2,1.0,5,00000010,TB3
1,00006e77,4,2023-11-7,05:58:12,N0,91.58,2.7,67.0,66.8,2,2,1.0,2,00000010,SV
1,00006e7b,4,2023-11-7,05:58:29,N0,93.62,2.35,17.6,17.5,2,2,1.0,2,00000010,SV
1,00006e7f,4,2023-11-7,05:58:36,N0,92.72,3.11,6.9,6.9,2,2,1.0,2,00000010,SV
1,00006e83,4,2023-11-7,05:59:52,N0,91.07,2.97,76.2,76.1,2,2,1.0,2,00000010,SV
1,00006e87,4,2023-11-7,06:01:09,N0,102.68,3.13,76.4,76.3,2,2,1.0,2,00000010,SV
1,00006e8b,4,2023-11-7,06:03:28,N0,83.48,3.01,139.2,139.1,2,2,1.0,2,00000020,SV
1,00006e8f,4,2023-11-7,06:03:30,N0,80.93,3.07,1.5,1.4,2,2,1.0,2,00000010,SV
1,00006e93,8,2023-11-7,06:03:57,N0,72.3,9.38,27.0,26.8,4,3,1.0,8,00000010,ART4
1,00006e9b,10,2023-11-7,06:05:44,N0,52.84,13.99,107.6,107.2,5,3,1.0,9,00000020,ART5
1,00006ea5,4,2023-11-7,06:05:47,N0,49.77,2.82,2.4,1.4,2,2,1.0,2,00020042,SV
1,00006ea9,4,2023-11-7,06:05:47,N0,49.64,3.06,0.9,0.7,2,2,1.0,2,00000020,SV
1,00006ead,4,2023-11-7,06:05:50,N0,54.95,2.96,2.3,2.1,2,2,1.0,2,00020042,SV
1,00006eb1,4,2023-11-7,06:05:51,N0,53.45,3.08,0.9,0.7,2,2,1.0,2,00000020,SV
1,00006eb5,4,2023-11-7,06:05:52,N0,54.08,2.84,1.3,1.1,2,2,1.0,2,00000010,SV
1,00006eb9,4,2023-11-7,06:06:02,N0,81.26,3.06,9.8,9.7,2,2,1.0,2,00000010,SV
1,00006ebd,6,2023-11-7,06:08:38,N0,89.27,5.06,155.9,155.8,3,2,1.0,5,00000010,TB3
1,00006ec3,4,2023-11-7,06:09:41,N0,80.45,3.4,62.9,62.7,2,2,1.0,4,00000010,TB2
1,00006ec7,4,2023-11-7,06:10:24,N0,66.88,2.97,43.4,43.2,2,2,1.0,2,00000010,SV
1,00006ecb,12,2023-11-7,06:10:29,N0,93.1,12.72,5.5,5.3,6,3,1.0,10,00000020,ART6
1,00006ed7,4,2023-11-7,06:10:31,N0,91.47,2.86,1.4,0.9,2,2,1.0,2,00000010,SV
1,00006edb,4,2023-11-7,06:10:49,N0,89.61,3.09,17.7,17.6,2,2,1.0,2,00000010,SV
1,00006edf,4,2023-11-7,06:11:15,N0,69.31,3.1,26.7,26.5,2,2,1.0,2,00000010,SV
1,00006ee3,4,2023-11-7,06:11:55,N0,92.97,3.1,39.5,39.4,2,2,1.0,2,00000010,SV
1,00006ee7,8,2023-11-7,06:12:08,N0,84.51,9.43,12.9,12.7,4,3,1.0,8,00000010,ART4
1,00006eef,4,2023-11-7,06:12:23,N0,89.29,2.53,15.4,15.0,2,2,1.0,2,00020042,SV
1,00006ef3,4,2023-11-7,06:12:24,N0,88.05,2.62,0.6,0.5,2,2,1.0,2,00000010,SV
1,00006ef7,4,2023-11-7,06:13:06,N0,100.77,2.68,42.0,41.9,2,2,1.0,2,00000010,SV
1,00006efb,4,2023-11-7,06:14:54,N0,101.51,2.6,108.7,108.6,2,2,1.0,2,00000010,SV
1,00006eff,4,2023-11-7,06:15:48,N0,105.6,2.96,53.3,53.3,2,2,1.0,2,00000010,SV
1,00006f03,4,2023-11-7,06:16:31,N0,86.28,2.5,43.8,43.7,2,2,1.0,2,00000010,SV
1,00006f07,4,2023-11-7,06:17:06,N0,92.89,2.52,34.4,34.3,2,2,1.0,2,00000010,SV
1,00006f0b,4,2023-11-7,06:17:55,N0,98.98,2.85,49.1,49.0,2,2,1.0,2,00000020,SV
1,00006f0f,4,2023-11-7,06:17:56,N0,96.11,3.09,1.5,1.4,2,2,1.0,2,00000010,SV
1,00006f13,4,2023-11-7,06:20:22,N0,85.78,5.09,145.6,145.4,2,2,1.0,4,00000020,TB2
1,00006f17,11,2023-11-7,06:20:26,N0,78.62,15.53,4.1,3.9,6,3,0.91,10,00080020,ART6
1,00006f22,4,2023-11-7,06:20:28,N0,78.59,2.79,2.3,1.6,2,2,1.0,2,00000010,SV
1,00006f26,12,2023-11-7,06:21:01,N0,85.01,15.18,32.5,32.4,6,3,1.0,10,00000010,ART6
1,00006f32,4,2023-11-7,06:21:50,N0,76.9,3.48,49.2,48.5,2,2,1.0,4,00000020,TB2
1,00006f36,8,2023-11-7,06:21:52,N0,74.38,7.1,1.5,1.3,4,3,1.0,3,00000010,SVT
1,00006f3e,16,2023-11-7,06:22:40,N0,91.36,21.05,48.6,48.3,8,4,1.0,11,00000010,BD
1,00006f4e,4,2023-11-7,06:22:48,N0,100.02,3.24,7.5,6.7,2,2,1.0,4,00000010,TB2
1,00006f52,4,2023-11-7,06:23:12,N0,118.57,2.82,24.1,24.0,2,2,1.0,2,00000010,SV
1,00006f56,4,2023-11-7,06:23:26,N0,93.68,2.79,14.0,13.9,2,2,1.0,2,00000010,SV
1,00006f5a,16,2023-11-7,06:23:35,N0,84.37,15.56,9.4,9.3,8,4,1.0,11,00000010,BD
1,00006f6a,4,2023-11-7,06:24:07,N0,96.3,2.54,31.5,30.8,2,2,1.0,2,00000010,SV
1,00006f6e,4,2023-11-7,06:25:44,N0,89.58,2.69,97.3,97.2,2,2,1.0,2,00000010,SV
1,00006f72,4,2023-11-7,06:25:54,N0,87.58,2.72,9.8,9.7,2,2,1.0,2,00000020,SV
1,00006f76,4,2023-11-7,06:25:55,N0,84.94,3.06,1.3,1.2,2,2,1.0,2,00000010,SV
1,00006f7a,4,2023-11-7,06:26:36,N0,109.1,3.12,40.8,40.7,2,2,1.0,2,00000020,SV
1,00006f7e,4,2023-11-7,06:26:37,N0,106.42,2.97,1.1,1.0,2,2,1.0,2,00000020,SV
1,00006f82,4,2023-11-7,06:26:39,N0,110.55,2.92,1.6,1.5,2,2,1.0,2,00000020,SV
1,00006f86,4,2023-11-7,06:26:40,N0,112.49,3.11,1.0,0.9,2,2,1.0,2,00000010,SV
1,00006f8a,4,2023-11-7,06:27:03,N0,87.31,5.69,23.5,23.4,2,2,1.0,4,00000020,TB2
1,00006f8e,4,2023-11-7,06:27:05,N0,86.46,5.73,2.0,1.7,2,2,1.0,4,00000010,TB2
1,00006f92,4,2023-11-7,06:27:18,N0,96.58,3.12,13.1,12.9,2,2,1.0,2,00000010,SV
1,00006f96,4,2023-11-7,06:28:14,N0,90.32,2.55,56.2,56.1,2,2,1.0,2,00000010,SV
1,00006f9a,16,2023-11-7,06:28:29,N0,82.39,15.92,14.7,14.6,8,4,1.0,11,00000010,BD
1,00006faa,16,2023-11-7,06:28:38,N0,83.43,16.21,9.3,8.6,8,4,1.0,11,00000010,BD
1,00006fba,4,2023-11-7,06:28:58,N0,103.51,2.66,20.0,19.3,2,2,1.0,2,00000020,SV
1,00006fbe,4,2023-11-7,06:29:00,N0,100.41,2.48,1.4,1.4,2,2,1.0,2,00000020,SV
1,00006fc2,4,2023-11-7,06:29:01,N0,101.18,2.41,0.7,0.6,2,2,1.0,2,00000010,SV
1,00006fc6,4,2023-11-7,06:30:28,N0,95.96,2.54,87.7,87.6,2,2,1.0,2,00000010,SV
1,00006fca,4,2023-11-7,06:30:56,N0,94.17,2.83,28.1,28.0,2,2,1.0,2,00000010,SV
1,00006fce,4,2023-11-7,06:31:04,N0,110.37,2.83,7.5,7.4,2,2,1.0,2,00000020,SV
1,00006fd2,6,2023-11-7,06:31:07,N0,99.97,4.03,3.3,3.2,3,2,1.0,5,00000010,TB3
1,00006fd8,4,2023-11-7,06:33:15,N0,94.7,2.82,128.1,127.9,2,2,1.0,2,00000010,SV
1,00006fdc,4,2023-11-7,06:33:19,N0,88.61,2.94,4.2,4.1,2,2,1.0,2,00000020,SV
1,00006fe0,4,2023-11-7,06:33:21,N0,90.21,2.61,1.5,1.4,2,2,1.0,2,00000020,SV
1,00006fe4,4,2023-11-7,06:33:22,N0,94.5,3.04,1.0,0.9,2,2,1.0,2,00000010,SV
1,00006fe8,4,2023-11-7,06:33:48,N0,95.86,2.94,25.8,25.7,2,2,1.0,2,00000010,SV
1,00006fec,4,2023-11-7,06:34:07,N0,91.15,3.18,19.8,19.6,2,2,1.0,2,00000010,SV
1,00006ff0,4,2023-11-7,06:34:31,N0,101.69,3.15,23.4,23.3,2,2,1.0,2,00000010,SV
1,00006ff4,4,2023-11-7,06:35:11,N0,94.38,3.12,39.7,39.6,2,2,1.0,2,00000010,SV
1,00006ff8,4,2023-11-7,06:36:01,N0,88.59,3.04,50.7,50.6,2,2,1.0,2,00000010,SV
1,00006ffc,4,2023-11-7,06:36:07,N0,101.13,2.92,5.8,5.7,2,2,1.0,2,00000010,SV
1,00007000,4,2023-11-7,06:36:26,N0,100.09,2.95,19.3,19.2,2,2,1.0,2,00000010,SV
1,00007004,4,2023-11-7,06:36:41,N0,90.87,3.05,14.5,14.4,2,2,1.0,2,00000010,SV
1,00007008,4,2023-11-7,06:37:08,N0,84.18,2.97,27.4,27.3,2,2,1.0,2,00000010,SV
1,0000700c,4,2023-11-7,06:37:50,N0,83.01,3.13,41.6,41.5,2,2,1.0,2,00000010,SV
1,00007010,4,2023-11-7,06:37:59,N0,94.77,2.87,9.2,9.1,2,2,1.0,2,00000020,SV
1,00007014,4,2023-11-7,06:38:00,N0,95.86,3.01,1.1,1.0,2,2,1.0,2,00000010,SV
1,00007018,4,2023-11-7,06:38:56,N0,80.31,3.07,55.9,55.8,2,2,1.0,2,00000010,SV
1,0000701c,4,2023-11-7,06:39:02,N0,77.8,2.43,5.4,5.3,2,2,1.0,2,00000020,SV
1,00007020,8,2023-11-7,06:39:05,N0,79.14,7.58,3.9,3.8,4,2,1.0,6,00000010,T4
1,00007028,6,2023-11-7,06:39:22,N0,81.23,12.16,16.1,15.7,3,3,1.0,7,00000020,ART3
1,0000702e,4,2023-11-7,06:39:24,N0,85.41,3.06,2.7,2.1,2,2,1.0,2,00000010,SV
1,00007032,4,2023-11-7,06:39:41,N0,86.57,2.75,16.4,16.3,2,2,1.0,2,00000010,SV
1,00007036,4,2023-11-7,06:40:42,N0,94.06,3.03,61.0,60.8,2,2,1.0,2,00000010,SV
